,0
"('inc', 'minnesota')",3
"('inc', 'daniel')",3
pueblo,3
riversid,3
"('inc', 'littl')",3
"('colorado', 'spring')",3
"('experi', 'museum')",3
"('creek', 'heritag')",3
"('associ', 'incorpor')",3
"('boat', 'museum')",3
"('carnegi', 'museum')",3
"('inc', 'el')",3
"('harriet', 'tubman')",3
"('station', 'inc')",3
cole,3
"('vintag', 'fire')",3
"('fire', 'apparatu')",3
"('monro', 'counti')",3
"('railroad', 'heritag')",3
"('inc', 'lo')",3
"('inc', 'great')",3
cavalri,3
product,3
"('hill', 'school')",3
fresno,3
negro,3
"('santa', 'barbara')",3
"('cape', 'may')",3
sanduski,3
"('coast', 'histor')",3
astronom,3
eaton,3
"('nation', 'veteran')",3
"('memori', 'committe')",3
morton,3
"('inc', 'natur')",3
"('partnership', 'inc')",3
"('museum', 'sugar')",3
box,3
"('muscl', 'car')",3
cambridg,3
stephen,3
"('foundat', 'southern')",3
"('inc', 'palm')",3
"('museum', 'organ')",3
fleme,3
"('inc', 'robert')",3
"('mason', 'museum')",3
"('inc', 'columbia')",3
"('naval', 'museum')",3
golden,3
"('heritag', 'hall')",3
jet,3
"('center', 'southern')",3
allen,3
porter,3
india,3
figur,3
"('miner', 'museum')",3
post,3
"('museum', 'classic')",3
"('inc', 'seattl')",3
"('inc', 'julian')",3
chico,3
"('farmer', 'museum')",3
"('veteran', 'associ')",3
"('oklahoma', 'museum')",3
vicksburg,3
"('river', 'inc')",3
latino,3
keyston,3
"('nevada', 'state')",3
"('museum', 'virginia')",3
"('histor', 'railway')",3
offic,3
"('inc', 'pleasant')",3
"('south', 'florida')",3
"('inc', 'educ')",3
jane,3
aerodrom,3
"('arboretum', 'foundat')",3
hero,3
bush,3
"('area', 'preserv')",3
"('georg', 'washington')",3
waterway,3
"('horticultur', 'societi')",3
"('museum', 'iowa')",3
warrior,3
"('inc', 'eddi')",3
"('counti', 'firefight')",3
"('museum', 'santa')",3
hull,3
"('pacif', 'railroad')",3
"('museum', 'alaska')",3
"('commun', 'hall')",3
"('inc', 'saint')",3
"('california', 'wine')",3
"('rail', 'heritag')",3
pass,3
redwood,3
reach,3
"('jewish', 'sport')",3
cook,3
"('inc', 'feder')",3
"('corpor', 'friend')",3
"('volunt', 'fire')",3
pond,3
"('valley', 'children')",3
gospel,3
ikebana,3
"('museum', 'ceram')",3
ladi,3
auxiliari,3
"('scout', 'museum')",3
"('design', 'inc')",3
"('austin', 'museum')",3
short,3
track,3
"('commun', 'allianc')",3
outreach,3
"('antiqu', 'auto')",3
oswego,3
wheaton,3
billi,3
"('inc', 'sculptur')",3
dorchest,3
pensacola,3
"('societi', 'birmingham')",3
math,3
tubman,3
"('museum', 'vintag')",3
bloom,3
"('counti', 'railroad')",3
"('rodeo', 'museum')",3
speed,3
montros,3
"('associ', 'intern')",3
saddl,3
"('museum', 'discoveri')",3
"('florida', 'inc')",3
scientif,3
"('museum', 'citi')",3
powel,3
"('inc', 'first')",3
"('west', 'texa')",3
harriet,3
martin,3
salmon,3
"('polic', 'histor')",3
"('inc', 'missouri')",3
winchest,3
"('templ', 'foundat')",3
brevard,3
"('friend', 'new')",3
barnard,3
consortium,3
"('gem', 'miner')",3
carson,3
mathew,3
footbal,3
korean,3
"('ohio', 'valley')",3
"('leagu', 'basebal')",3
"('inc', 'aviat')",3
stuart,3
"('militari', 'aviat')",3
"('art', 'fund')",3
sioux,3
"('garden', 'friend')",3
chatham,3
jordan,3
"('virginia', 'inc')",3
"('inc', 'clark')",3
hockey,3
"('inc', 'northwest')",3
"('hancock', 'counti')",3
"('museum', 'pioneer')",3
"('lighthous', 'museum')",3
garfield,3
yadkin,3
"('highway', 'patrol')",3
"('motor', 'museum')",3
decatur,3
"('one', 'room')",3
julian,3
"('inc', 'lincoln')",3
"('histor', 'railroad')",3
"('museum', 'la')",3
"('garden', 'conserv')",3
"('commun', 'heritag')",3
"('farm', 'ranch')",3
balloon,3
"('clark', 'counti')",3
meridian,3
"('aquarium', 'societi')",3
"('museum', 'florida')",3
"('negro', 'leagu')",3
tidewat,3
"('railroad', 'preserv')",3
"('inc', 'harri')",3
"('william', 'f')",3
"('garden', 'histor')",3
inn,3
exchang,3
catskil,3
store,3
brick,3
"('inc', 'georgia')",3
susquehanna,3
"('initi', 'inc')",3
longview,3
"('jr', 'memori')",3
"('twin', 'citi')",3
"('memori', 'center')",3
media,3
"('museum', 'houston')",3
"('garden', 'museum')",3
mile,3
reptil,3
"('italian', 'american')",3
"('inc', 'imagin')",3
centenni,3
"('museum', 'michigan')",3
relic,3
wabash,3
command,3
"('astronom', 'societi')",3
"('museum', 'transport')",3
corridor,3
"('counti', 'farm')",3
broadcast,3
support,3
"('color', 'school')",3
"('inc', 'indiana')",3
finger,3
court,3
peak,3
lowel,3
newton,3
properti,3
boon,3
"('fli', 'heritag')",3
rim,3
bonsai,3
grace,3
"('industri', 'museum')",3
gardner,3
olymp,3
fork,3
"('museum', 'wheel')",3
"('wheel', 'time')",3
methodist,3
"('museum', 'rout')",3
dairi,3
"('friend', 'st')",3
"('de', 'moin')",3
chariti,3
lehigh,3
fe,3
hutchinson,3
middl,3
"('art', 'societi')",3
"('sound', 'museum')",3
"('archiv', 'histori')",3
beer,3
huntington,3
"('inc', 'beaver')",3
love,3
icon,3
rio,3
manhattan,3
cumberland,3
"('nation', 'center')",3
denton,3
"('inc', 'lone')",3
"('museum', 'fli')",3
"('cemeteri', 'foundat')",3
healthi,3
"('inc', 'heartland')",3
emerg,3
nichola,3
clement,3
perform,3
"('foundat', 'california')",3
cove,3
shipyard,3
leadership,3
"('museum', 'project')",3
forest,3
sign,3
"('ltd', 'nation')",3
"('honor', 'guard')",3
croix,3
museuminc,3
"('associ', 'daughter')",3
verd,3
hart,3
johnni,3
"('inc', 'rock')",3
historian,3
cheyenn,3
antonio,3
"('inc', 'bridg')",3
beverli,3
lower,3
"('multicultur', 'museum')",3
"('lincoln', 'counti')",3
"('firefight', 'histor')",3
"('forc', 'museum')",3
albani,3
neck,3
"('inc', 'california')",3
larri,3
"('antiqu', 'inc')",3
brook,3
"('inc', 'madison')",3
coastal,3
"('inc', 'gordon')",3
armstrong,3
"('rocki', 'mountain')",3
cano,3
"('inc', 'redwood')",3
furnac,3
line,3
mustang,3
org,3
hood,3
litchfield,3
territori,3
"('lake', 'area')",3
hubbard,3
"('fall', 'river')",3
mesa,3
victori,3
"('inc', 'hope')",3
exot,3
"('museum', 'board')",3
pictur,3
"('nation', 'fire')",3
ny,3
"('inc', 'wayn')",3
horticultur,3
triangl,3
equin,3
"('museum', 'maritim')",3
"('naval', 'aviat')",3
jeff,3
"('grang', 'museum')",3
"('inc', 'maryland')",3
slave,3
artisan,3
"('st', 'charl')",3
covington,3
louisvil,3
"('antiqu', 'museum')",3
"('museum', 'tr')",3
"('welcom', 'center')",3
"('museum', 'nativ')",3
"('foundat', 'daughter')",3
"('inc', 'hollywood')",3
edgerton,3
cruz,3
philatel,3
"('brown', 'heritag')",3
ocean,3
"('inc', 'tennesse')",3
hau,3
mormon,3
crystal,3
"('foundat', 'new')",3
"('inc', 'nevada')",3
spark,3
keeper,3
"('beach', 'garden')",3
"('black', 'radio')",3
"('radio', 'hall')",3
"('long', 'beach')",3
"('agricultur', 'heritag')",3
"('blue', 'museum')",3
"('countri', 'music')",3
roger,3
sheboygan,3
"('knox', 'counti')",3
"('preserv', 'committe')",3
"('america', 'museum')",3
opera,3
"('museum', 'van')",3
"('social', 'justic')",3
daylili,3
"('preserv', 'corpor')",3
"('african', 'art')",3
thi,3
leroy,3
telescop,3
"('usa', 'inc')",3
"('farm', 'heritag')",3
"('home', 'museum')",3
"('town', 'museum')",3
muscl,3
rosa,3
"('museum', 'liberti')",3
"('industri', 'heritag')",3
anchorag,3
dougla,3
"('inc', 'pioneer')",3
"('creek', 'histor')",3
milton,3
"('art', 'allianc')",3
locomot,3
"('finger', 'lake')",3
"('educ', 'servic')",3
"('tool', 'museum')",3
"('inc', 'world')",3
"('firefight', 'memori')",3
cat,3
yakima,3
"('inc', 'mt')",3
bomb,3
"('kid', 'discoveri')",3
"('jewish', 'histor')",3
"('center', 'associ')",3
"('race', 'hall')",3
author,3
"('museum', 'forgotten')",3
walnut,3
"('depot', 'inc')",3
luci,3
elk,3
festiv,3
"('depart', 'histor')",3
"('trail', 'region')",3
"('ga', 'engin')",3
"('heritag', 'corridor')",3
robbin,3
"('museum', 'northeast')",3
bradford,3
"('exhibit', 'inc')",3
"('museum', 'interpret')",3
lancast,3
eddi,3
"('model', 'histor')",3
"('armi', 'republ')",3
fredericksburg,3
bibl,3
piano,3
fighter,3
"('crawford', 'counti')",3
fred,3
"('bicycl', 'museum')",3
"('inc', 'nebraska')",3
british,3
"('live', 'museum')",3
"('north', 'dakota')",3
"('inc', 'rose')",3
rosenwald,3
siskiy,3
fairbank,3
architectur,3
"('gra', 'museum')",3
"('mardi', 'gra')",3
"('grand', 'armi')",3
"('foundat', 'dr')",3
"('space', 'inc')",3
"('infantri', 'regiment')",3
"('heritag', 'council')",3
chestnut,3
hale,3
sing,3
bronx,3
super,3
"('inc', 'rhode')",3
"('st', 'franci')",3
"('librari', 'foundat')",3
bayou,3
"('inc', 'marshal')",3
"('bridg', 'museum')",3
penn,3
"('art', 'collect')",3
scottish,3
"('wing', 'inc')",3
watson,3
"('nonprofit', 'corp')",3
eri,3
"('jackson', 'museum')",3
"('inc', 'alabama')",3
tribut,3
rite,3
bull,3
worldwid,3
"('grand', 'lodg')",3
parker,3
"('museum', 'oliv')",3
jose,3
freight,3
"('compani', 'inc')",3
"('foundat', 'discoveri')",3
"('inc', 'mark')",3
"('museum', 'nfp')",3
"('societi', 'foundat')",3
four,3
"('american', 'militari')",3
"('histor', 'trust')",3
"('american', 'indian')",3
"('wildlif', 'center')",3
hawaiian,3
"('societi', 'african')",3
"('veteran', 'militari')",3
"('restor', 'associ')",3
"('california', 'garden')",3
ag,3
landscap,3
"('plain', 'histor')",3
southwestern,3
shrine,3
forestri,3
"('miami', 'valley')",3
aberdeen,3
"('citi', 'foundat')",3
"('farm', 'machineri')",3
"('louisiana', 'inc')",3
noah,2
wesley,2
"('inc', 'lost')",2
"('histor', 'arm')",2
stafford,2
"('coast', 'aviat')",2
finnish,2
ole,2
paperweight,2
dirt,2
stock,2
"('inc', 'templ')",2
"('jazz', 'museum')",2
rever,2
"('trapshoot', 'hall')",2
mauri,2
"('museum', 'william')",2
waynesboro,2
"('inc', 'fli')",2
"('station', 'children')",2
limeston,2
"('firehous', 'museum')",2
garner,2
"('associ', 'california')",2
phelp,2
"('tiger', 'histor')",2
"('inc', 'de')",2
willi,2
"('societi', 'central')",2
waco,2
"('cowboy', 'museum')",2
duluth,2
wind,2
touch,2
"('twin', 'bridg')",2
"('war', 'memori')",2
"('california', 'museum')",2
"('museum', 'georg')",2
"('popular', 'cultur')",2
"('inc', 'brown')",2
"('f', 'b')",2
"('incorpor', 'american')",2
corner,2
flywheel,2
kent,2
fontana,2
"('corp', 'friend')",2
"('stain', 'glass')",2
dequinci,2
"('foundat', 'corpor')",2
"('postal', 'histori')",2
"('steam', 'ga')",2
block,2
"('templ', 'museum')",2
northsid,2
sixti,2
wagner,2
"('antiqu', 'vehicl')",2
"('georg', 'children')",2
"('polic', 'heritag')",2
smithvil,2
"('inc', 'kid')",2
minor,2
"('center', 'northwest')",2
"('anim', 'sanctuari')",2
augustin,2
patron,2
whitney,2
"('engin', 'histor')",2
triniti,2
"('verdean', 'museum')",2
voic,2
"('foundat', 'center')",2
"('museum', 'valor')",2
tropic,2
"('coalit', 'inc')",2
"('j', 'moor')",2
"('corpor', 'prairi')",2
"('dekalb', 'counti')",2
"('mississippi', 'civil')",2
"('farmington', 'histor')",2
"('south', 'central')",2
dome,2
usssa,2
"('societi', 'south')",2
"('war', 'center')",2
"('center', 'houston')",2
dee,2
roebl,2
luther,2
"('cultur', 'natur')",2
garag,2
rhythm,2
plaza,2
"('street', 'foundat')",2
"('methodist', 'museum')",2
springfield,2
"('houston', 'mason')",2
"('museum', 'model')",2
"('canal', 'museum')",2
"('mine', 'heritag')",2
manag,2
"('studio', 'museum')",2
easley,2
map,2
alta,2
petti,2
coin,2
brownvil,2
"('museum', 'busi')",2
carlo,2
teen,2
marion,2
"('coal', 'mine')",2
"('heritag', 'corpor')",2
rainier,2
wildwood,2
"('classic', 'aircraft')",2
"('hill', 'foundat')",2
poni,2
"('inc', 'sonoran')",2
swan,2
"('museum', 'siouxland')",2
"('indiana', 'air')",2
"('museum', 'newton')",2
"('center', 'civil')",2
omaha,2
viper,2
leesburg,2
side,2
deer,2
"('turner', 'museum')",2
fossil,2
hannib,2
"('maritim', 'foundat')",2
paper,2
"('museum', 'kingston')",2
colerain,2
"('russian', 'art')",2
fairground,2
"('discoveri', 'station')",2
reclam,2
gilliam,2
"('woman', 'club')",2
jupit,2
philip,2
"('union', 'museum')",2
ben,2
abilen,2
televis,2
"('trail', 'associ')",2
"('societi', 'mission')",2
"('institut', 'contemporari')",2
sonoma,2
"('citi', 'area')",2
knight,2
sass,2
"('societi', 'center')",2
polk,2
"('inc', 'underground')",2
"('region', 'histori')",2
doolittl,2
"('littl', 'hous')",2
roundhous,2
greek,2
stem,2
"('fire', 'truck')",2
kerr,2
hatch,2
"('scientif', 'studi')",2
"('aeronaut', 'heritag')",2
maker,2
"('inc', 'detroit')",2
"('vintag', 'farm')",2
trade,2
"('inc', 'scott')",2
"('southern', 'illinoi')",2
"('scott', 'counti')",2
"('triangl', 'heritag')",2
"('inc', 'battl')",2
passeng,2
westwood,2
improv,2
burn,2
"('civic', 'organ')",2
walker,2
"('societi', 'charl')",2
futur,2
"('art', 'friend')",2
"('inc', 'piney')",2
"('educ', 'outreach')",2
"('american', 'passeng')",2
"('rancho', 'de')",2
durango,2
hammer,2
"('associ', 'cheroke')",2
"('oklahoma', 'histor')",2
"('aeronaut', 'foundat')",2
"('societi', 'farmington')",2
missoula,2
carter,2
costum,2
"('armor', 'divis')",2
"('inc', 'armor')",2
"('museum', 'bay')",2
sonoran,2
"('dorchest', 'counti')",2
"('inc', 'dorchest')",2
cornelia,2
"('northeast', 'wisconsin')",2
"('inc', 'georg')",2
"('thoma', 'jefferson')",2
"('inc', 'rural')",2
oral,2
lab,2
geneva,2
"('st', 'croix')",2
"('american', 'hall')",2
"('atlant', 'counti')",2
"('washington', 'carver')",2
"('toledo', 'histori')",2
"('judg', 'center')",2
hold,2
"('inc', 'arlington')",2
hbcu,2
kankake,2
"('farm', 'equip')",2
armori,2
"('associ', 'green')",2
americana,2
"('inc', 'global')",2
"('counti', 'agricultur')",2
comedi,2
"('inc', 'rio')",2
"('lake', 'geneva')",2
"('museum', 'midwest')",2
"('armori', 'museum')",2
shawne,2
"('inc', 'agricultur')",2
walla,2
"('rapid', 'public')",2
"('research', 'inc')",2
"('energi', 'museum')",2
"('washington', 'area')",2
"('pioneer', 'villag')",2
dale,2
"('museum', 'automot')",2
"('societi', 'welcom')",2
"('rout', 'museum')",2
"('vintag', 'wing')",2
"('arboretum', 'botan')",2
"('art', 'project')",2
"('museum', 'love')",2
"('st', 'michael')",2
"('inc', 'automot')",2
"('el', 'dorado')",2
"('hall', 'associ')",2
"('museum', 'main')",2
"('societi', 'read')",2
"('rio', 'grand')",2
ri,2
"('discoveri', 'inc')",2
"('central', 'coast')",2
"('oregon', 'coast')",2
"('ii', 'museum')",2
wagon,2
arrow,2
popular,2
"('cheroke', 'outlet')",2
"('valley', 'militari')",2
"('equip', 'associ')",2
crocker,2
"('inc', 'scienc')",2
ancestri,2
"('foundat', 'dba')",2
"('valley', 'sport')",2
"('inc', 'mclean')",2
joy,2
"('exot', 'anim')",2
"('fort', 'covington')",2
ogden,2
pullman,2
"('hamilton', 'counti')",2
"('societi', 'oak')",2
lowcountri,2
lafayett,2
player,2
reef,2
southeast,2
"('club', 'ltd')",2
"('beach', 'museum')",2
moca,2
cognit,2
"('creek', 'natur')",2
greenleaf,2
tube,2
mental,2
"('inc', 'lexington')",2
"('inc', 'america')",2
"('societi', 'california')",2
"('centr', 'counti')",2
"('wabash', 'counti')",2
flat,2
"('memori', 'chapel')",2
"('submarin', 'memori')",2
"('cemeteri', 'associ')",2
"('america', 'foundat')",2
"('river', 'railroad')",2
"('ikebana', 'intern')",2
elli,2
"('inc', 'kearney')",2
fairhop,2
enrich,2
amelia,2
"('rock', 'counti')",2
borough,2
lt,2
"('center', 'jame')",2
"('inc', 'flint')",2
cranberri,2
"('fame', 'center')",2
mind,2
bancroft,2
"('east', 'coast')",2
"('inc', 'monument')",2
"('corridor', 'inc')",2
"('food', 'museum')",2
deaf,2
"('inc', 'citi')",2
joyc,2
rex,2
lauderdal,2
skagit,2
avon,2
"('societi', 'la')",2
"('palm', 'coast')",2
curiou,2
retreat,2
paleontolog,2
"('nation', 'heritag')",2
linden,2
ithaca,2
braddock,2
"('park', 'commun')",2
hermitag,2
pierr,2
chinatown,2
english,2
"('cover', 'bridg')",2
"('trust', 'ltd')",2
bowl,2
havr,2
trapshoot,2
"('american', 'collect')",2
arden,2
"('wildlif', 'foundat')",2
"('gener', 'inc')",2
shoal,2
fairfax,2
"('american', 'interpret')",2
tomorrow,2
"('associ', 'histor')",2
"('brook', 'museum')",2
"('state', 'park')",2
"('museum', 'montgomeri')",2
exploratori,2
"('women', 'histori')",2
yu,2
"('museum', 'r')",2
"('charit', 'corpor')",2
sierra,2
"('world', 'wonder')",2
lander,2
"('museum', 'hous')",2
scranton,2
"('collector', 'club')",2
"('memori', 'fund')",2
"('inc', 'knox')",2
signal,2
"('golf', 'foundat')",2
lubbock,2
"('preserv', 'trust')",2
care,2
"('branch', 'inc')",2
planet,2
grate,2
"('societi', 'miami')",2
"('inc', 'davi')",2
fern,2
"('cano', 'museum')",2
fruit,2
"('museum', 'technolog')",2
"('oral', 'histori')",2
"('ohio', 'inc')",2
"('west', 'central')",2
"('hill', 'garden')",2
forev,2
sand,2
test,2
"('mustang', 'museum')",2
"('son', 'daughter')",2
"('ana', 'botan')",2
"('santa', 'ana')",2
commerc,2
"('rancho', 'santa')",2
"('societi', 'son')",2
milford,2
fireman,2
"('hammer', 'museum')",2
"('counti', 'archiv')",2
"('mountain', 'art')",2
"('counti', 'memori')",2
"('inc', 'wisconsin')",2
"('broad', 'street')",2
"('ice', 'age')",2
"('pioneer', 'inc')",2
"('inc', 'virtual')",2
"('creativ', 'art')",2
"('arlington', 'inc')",2
"('corpor', 'histor')",2
"('inc', 'w')",2
"('histor', 'depot')",2
"('bluff', 'histor')",2
"('museum', 'archaeolog')",2
"('biblic', 'histori')",2
"('riverbank', 'histor')",2
"('italian', 'art')",2
"('fire', 'hous')",2
"('histor', 'fire')",2
"('museum', 'hors')",2
"('educ', 'histori')",2
"('inc', 'uss')",2
"('peac', 'museum')",2
"('museum', 'dayton')",2
"('associ', 'louisvil')",2
"('warbird', 'eaa')",2
"('cruz', 'children')",2
"('inc', 'smith')",2
"('histor', 'mine')",2
"('villag', 'museum')",2
"('visual', 'art')",2
"('inc', 'irish')",2
"('ranch', 'heritag')",2
"('friend', 'inc')",2
"('hill', 'children')",2
"('inc', 'jacob')",2
"('school', 'heritag')",2
"('joseph', 'cathol')",2
"('restor', 'project')",2
"('polic', 'hall')",2
"('race', 'foundat')",2
"('inc', 'committe')",2
"('armi', 'aviat')",2
"('southwest', 'museum')",2
"('societi', 'winter')",2
"('instrument', 'museum')",2
"('site', 'nation')",2
"('inc', 'ashtabula')",2
"('room', 'school')",2
"('friend', 'washington')",2
"('texa', 'children')",2
"('sass', 'museum')",2
"('rose', 'oneil')",2
"('inc', 'memori')",2
"('war', 'inc')",2
"('carolina', 'state')",2
"('aviat', 'militari')",2
"('foundat', 'fort')",2
"('west', 'museum')",2
"('counti', 'aviat')",2
"('inc', 'teton')",2
"('cumberland', 'inc')",2
"('washington', 'state')",2
"('counti', 'commun')",2
"('center', 'west')",2
"('museum', 'township')",2
"('inc', 'meridian')",2
"('aviat', 'inc')",2
"('american', 'railroad')",2
"('inc', 'cambridg')",2
"('inc', 'fire')",2
"('museum', 'negro')",2
"('legend', 'hall')",2
"('space', 'foundat')",2
"('foundat', 'african')",2
"('museum', 'courag')",2
"('inc', 'hancock')",2
"('matter', 'inc')",2
"('day', 'foundat')",2
"('inc', 'space')",2
"('museum', 'oper')",2
"('korean', 'war')",2
"('hous', 'trust')",2
"('foundat', 'pleasant')",2
"('oklahoma', 'law')",2
"('inc', 'oklahoma')",2
"('iron', 'club')",2
"('lawrenc', 'counti')",2
"('inc', 'c')",2
"('valley', 'center')",2
"('museum', 'rochest')",2
"('sampson', 'counti')",2
"('foundat', 'northwest')",2
"('propuls', 'museum')",2
"('inc', 'elkhart')",2
"('museum', 'modern')",2
"('center', 'discoveri')",2
"('steam', 'engin')",2
"('veteran', 'foundat')",2
"('foundat', 'town')",2
"('amateur', 'radio')",2
"('hudson', 'valley')",2
"('studio', 'inc')",2
"('inc', 'hull')",2
"('citi', 'children')",2
"('inc', 'frederick')",2
"('oklahoma', 'inc')",2
"('museum', 'garner')",2
"('lumbermen', 'museum')",2
"('inc', 'maritim')",2
"('trail', 'museum')",2
"('inc', 'beach')",2
"('show', 'inc')",2
"('citi', 'railroad')",2
"('machineri', 'museum')",2
"('scienc', 'histori')",2
"('kid', 'inc')",2
"('center', 'corpor')",2
"('inc', 'wildlif')",2
"('wildlif', 'educ')",2
"('foundat', 'west')",2
"('long', 'branch')",2
"('branch', 'histor')",2
"('texa', 'countri')",2
"('ski', 'museum')",2
"('ridg', 'foundat')",2
"('museum', 'marion')",2
"('chapter', 'nation')",2
"('project', 'museum')",2
"('valley', 'model')",2
"('inc', 'creation')",2
"('natur', 'resourc')",2
"('arkansa', 'museum')",2
"('museum', 'arkansa')",2
"('inc', 'morgan')",2
"('rock', 'island')",2
"('lighthous', 'inc')",2
"('medic', 'museum')",2
"('foundat', 'bay')",2
"('inc', 'italian')",2
"('museum', 'theatr')",2
"('museum', 'broadcast')",2
"('museum', 'photograph')",2
"('counti', 'art')",2
"('ancient', 'cultur')",2
"('b', 'william')",2
"('art', 'histor')",2
"('children', 'foundat')",2
"('foundat', 'twin')",2
"('inc', 'ladi')",2
"('heritag', 'art')",2
"('restor', 'group')",2
"('american', 'firefight')",2
"('heritag', 'american')",2
