,keyword,ntee_cd,count,Include
1225,conserva,A84Z,1,2
1226,conserva,A8XZ,1,2
1227,conserva,A90,1,2
1228,conserva,A99,11,2
1229,conserva,B00J,1,2
1230,conserva,B01,4,2
1231,conserva,B03,3,2
1232,conserva,B034,1,2
1233,conserva,B05,2,2
1234,conserva,B11,2,2
1235,conserva,B112,3,2
1236,conserva,B12,6,2
1237,conserva,B19,1,2
1238,conserva,B20,3,2
1239,conserva,B21,1,2
1240,conserva,B24,1,2
1241,conserva,B24M,1,2
1242,conserva,B25,1,2
1243,conserva,B28,3,2
1244,conserva,B29,1,2
1245,conserva,B30,1,2
1246,conserva,B30Z,1,2
1247,conserva,B40,4,2
1248,conserva,B43,1,2
1249,conserva,B430,2,2
1250,conserva,B50,2,2
1251,conserva,B60,6,2
1252,conserva,B70,2,2
1253,conserva,B82,7,2
1254,conserva,B82Z,2,2
1255,conserva,B84,1,2
1256,conserva,B90,18,2
1257,conserva,B94,2,2
1258,conserva,B99,19,2
1259,conserva,B990,2,2
1260,conserva,B99Z,2,2
1261,conserva,C01,35,2
1262,conserva,C010,5,2
1263,conserva,C012,2,2
1264,conserva,C013,21,2
1265,conserva,C02,3,2
1266,conserva,C020,2,2
1267,conserva,C023,4,2
1268,conserva,C03,5,2
1269,conserva,C030,11,2
1270,conserva,C032,1,2
1271,conserva,C033,16,2
1272,conserva,C034,1,2
1273,conserva,C05,10,2
1274,conserva,C050,1,2
1275,conserva,C053,4,2
1276,conserva,C11,19,2
1277,conserva,C110,2,2
1278,conserva,C111,1,2
1279,conserva,C112,2,2
1280,conserva,C113,6,2
1281,conserva,C115,1,2
1282,conserva,C12,23,2
1283,conserva,C120,2,2
1284,conserva,C123,4,2
1285,conserva,C124,1,2
1286,conserva,C125,1,2
1287,conserva,C19,9,2
1288,conserva,C193,2,2
1289,conserva,C20,15,2
1290,conserva,C200,1,2
1291,conserva,C20Z,3,2
1292,conserva,C27,31,2
1293,conserva,C270,2,2
1294,conserva,C30,527,2
1295,conserva,C300,181,2
1296,conserva,C30E,1,2
1297,conserva,C30I,1,2
1298,conserva,C30J,1,2
1299,conserva,C30M,3,2
1300,conserva,C30Z,66,2
1301,conserva,C32,152,2
1302,conserva,C320,42,2
1303,conserva,C321,1,2
1304,conserva,C32Z,8,2
1305,conserva,C34,232,2
1306,conserva,C340,154,2
1307,conserva,C34Z,10,2
1308,conserva,C35,11,2
1309,conserva,C350,1,2
1310,conserva,C35Z,1,2
1311,conserva,C36,15,2
1312,conserva,C360,2,2
1313,conserva,C36Z,2,2
1314,conserva,C40,6,2
1315,conserva,C400,2,2
1316,conserva,C410,3,2
1317,conserva,C42,3,2
1318,conserva,C50,34,2
1319,conserva,C500,10,2
1320,conserva,C50Z,3,2
1321,conserva,C60,57,2
1322,conserva,C600,12,2
1323,conserva,C60Z,3,2
1324,conserva,C99,63,2
1325,conserva,C99O,1,2
1326,conserva,C99Z,6,2
1327,conserva,D01,9,2
1328,conserva,D013,8,2
1329,conserva,D033,1,2
1330,conserva,D05,2,2
1331,conserva,D050,1,2
1332,conserva,D053,3,2
1333,conserva,D11,1,2
1334,conserva,D113,1,2
1335,conserva,D115,2,2
1336,conserva,D12,4,2
1337,conserva,D123,3,2
1338,conserva,D20,34,2
1339,conserva,D30,123,2
1340,conserva,D300,7,2
1341,conserva,D302,1,2
1342,conserva,D30C,1,2
1343,conserva,D30J,1,2
1344,conserva,D30Z,2,2
1345,conserva,D31,35,2
1346,conserva,D310,6,2
1347,conserva,D32,7,2
1348,conserva,D320,1,2
1349,conserva,D32I,1,2
1350,conserva,D33,10,2
1351,conserva,D330,4,2
1352,conserva,D34,15,2
1353,conserva,D340,8,2
1354,conserva,D34Z,3,2
1355,conserva,D500,6,2
1356,conserva,D50Z,1,2
1357,conserva,D60,7,2
1358,conserva,D600,2,2
1359,conserva,D61,1,2
1360,conserva,D99,6,2
1361,conserva,E20,1,2
1362,conserva,E35Z,1,2
1363,conserva,E60,1,2
1364,conserva,E65Z,2,2
1365,conserva,E73Z,1,2
1366,conserva,E80,1,2
1367,conserva,G41,1,2
1368,conserva,G41Z,2,2
1369,conserva,G99,1,2
1370,conserva,H90,1,2
1371,conserva,I01,1,2
1372,conserva,I20Z,1,2
1373,conserva,I40,2,2
1374,conserva,I60,1,2
1375,conserva,I81Z,1,2
1376,conserva,I83,1,2
1377,conserva,J11,1,2
1378,conserva,J200,1,2
1379,conserva,J22,2,2
1380,conserva,J220,2,2
1381,conserva,J22Z,1,2
1382,conserva,J40,3,2
1383,conserva,J99Z,1,2
1384,conserva,K02,1,2
1385,conserva,K03,1,2
1386,conserva,K05,1,2
1387,conserva,K112,1,2
1388,conserva,K20,16,2
1389,conserva,K200,3,2
1390,conserva,K242,4,2
1391,conserva,K24M,1,2
1392,conserva,K24Z,1,2
1393,conserva,K25,5,2
1394,conserva,K250,1,2
1395,conserva,K26,2,2
1396,conserva,K260,1,2
1397,conserva,K28,2,2
1398,conserva,K30,2,2
1399,conserva,K31,1,2
1400,conserva,K99,4,2
1401,conserva,L20,3,2
1402,conserva,L20Z,2,2
1403,conserva,L22,1,2
1404,conserva,L25,1,2
1405,conserva,L30,1,2
1406,conserva,L50,3,2
1407,conserva,L81Z,1,2
1408,conserva,L82,1,2
1409,conserva,L99,1,2
1410,conserva,M03,2,2
1411,conserva,M11,1,2
1412,conserva,M20,1,2
1413,conserva,M24,1,2
1414,conserva,M40,8,2
1415,conserva,N01,2,2
1416,conserva,N03,2,2
1417,conserva,N11,5,2
1418,conserva,N112,1,2
1419,conserva,N113,8,2
1420,conserva,N12,3,2
1421,conserva,N123,4,2
1422,conserva,N19,3,2
1423,conserva,N193,1,2
1424,conserva,N20,5,2
1425,conserva,N2A,1,2
1426,conserva,N30,2,2
1427,conserva,N31,5,2
1428,conserva,N31Z,3,2
1429,conserva,N32,63,2
1430,conserva,N320,3,2
1431,conserva,N32I,4,2
1432,conserva,N32Z,1,2
1433,conserva,N50,41,2
1434,conserva,N500,1,2
1435,conserva,N60,2,2
1436,conserva,N61,30,2
1437,conserva,N610,1,2
1438,conserva,N61C,1,2
1439,conserva,N61Z,1,2
1440,conserva,N67,2,2
1441,conserva,N68,2,2
1442,conserva,N6A,1,2
1443,conserva,N99,9,2
1444,conserva,O20,1,2
1445,conserva,O30,1,2
1446,conserva,O31,1,2
1447,conserva,O40Z,2,2
1448,conserva,O43,1,2
1449,conserva,O50,9,2
1450,conserva,O500,1,2
1451,conserva,O51,2,2
1452,conserva,O52,1,2
1453,conserva,O99,1,2
1454,conserva,P12,2,2
1455,conserva,P20,21,2
1456,conserva,P20Z,1,2
1457,conserva,P28,1,2
1458,conserva,P40Z,1,2
1459,conserva,P51,1,2
1460,conserva,P60,1,2
1461,conserva,P80,2,2
1462,conserva,P99,8,2
1463,conserva,Q01,1,2
1464,conserva,Q055,1,2
1465,conserva,Q12,1,2
1466,conserva,Q125,1,2
1467,conserva,Q19,1,2
1468,conserva,Q195,1,2
1469,conserva,Q30,9,2
1470,conserva,Q32,1,2
1471,conserva,Q33,3,2
1472,conserva,Q99,1,2
1473,conserva,R01,4,2
1474,conserva,R010,1,2
1475,conserva,R03,1,2
1476,conserva,R11,1,2
1477,conserva,R19,1,2
1478,conserva,R20,1,2
1479,conserva,R25,1,2
1480,conserva,R40,5,2
1481,conserva,R60,2,2
1482,conserva,R99,2,2
1483,conserva,R99Z,1,2
1484,conserva,S01,2,2
1485,conserva,S122,1,2
1486,conserva,S19,1,2
1487,conserva,S20,35,2
1488,conserva,S200,2,2
1489,conserva,S20Z,1,2
1490,conserva,S21Z,1,2
1491,conserva,S30,5,2
1492,conserva,S31,5,2
1493,conserva,S31Z,1,2
1494,conserva,S32,1,2
1495,conserva,S320,1,2
1496,conserva,S32Z,2,2
1497,conserva,S40,3,2
1498,conserva,S41,15,2
1499,conserva,S43,1,2
1500,conserva,S46,1,2
1501,conserva,S47,1,2
1502,conserva,S50Z,2,2
1503,conserva,S80,1,2
1504,conserva,S800,1,2
1505,conserva,S99,7,2
1506,conserva,S990,1,2
1507,conserva,S99Z,1,2
1508,conserva,T00Z,1,2
1509,conserva,T11,1,2
1510,conserva,T110,1,2
1511,conserva,T114,1,2
1512,conserva,T12,7,2
1513,conserva,T20,12,2
1514,conserva,T20Z,2,2
1515,conserva,T21,2,2
1516,conserva,T22,8,2
1517,conserva,T22Z,3,2
1518,conserva,T23,9,2
1519,conserva,T30,11,2
1520,conserva,T31,2,2
1521,conserva,T50,6,2
1522,conserva,T50Z,2,2
1523,conserva,T70,8,2
1524,conserva,T70I,1,2
1525,conserva,T70Z,2,2
1526,conserva,T900,1,2
1527,conserva,T90Z,2,2
1528,conserva,T99,2,2
1529,conserva,T990,1,2
1530,conserva,T99I,1,2
1531,conserva,U03,1,2
1532,conserva,U20,2,2
1533,conserva,U21,10,2
1534,conserva,U36,2,2
1535,conserva,U41,1,2
1536,conserva,U50,8,2
1537,conserva,U99,2,2
1538,conserva,U99M,2,2
1539,conserva,U99Z,1,2
1540,conserva,V05,1,2
1541,conserva,V21,1,2
1542,conserva,V24,1,2
1543,conserva,W01,3,2
1544,conserva,W012,1,2
1545,conserva,W02,1,2
1546,conserva,W038,1,2
1547,conserva,W11,2,2
1548,conserva,W118,1,2
1549,conserva,W12,2,2
1550,conserva,W20,1,2
1551,conserva,W24,3,2
1552,conserva,W40,1,2
1553,conserva,W70,2,2
1554,conserva,W99,12,2
1555,conserva,X01,1,2
1556,conserva,X03,2,2
1557,conserva,X11,2,2
1558,conserva,X12,1,2
1559,conserva,X19,2,2
1560,conserva,X20,8,2
1561,conserva,X20J,1,2
1562,conserva,X20Z,1,2
1563,conserva,X21,8,2
1564,conserva,X30,7,2
1565,conserva,X30Z,2,2
1566,conserva,X80,2,2
1567,conserva,X84,1,2
1568,conserva,X90,1,2
1569,conserva,X99,3,2
1570,conserva,X99Z,1,2
1571,conserva,Y11,1,2
1572,conserva,Y20,1,2
1573,conserva,Y50,5,2
1574,conserva,Y99,2,2
1575,conserva,Z99,6,2
1576,conserva,Z99Z,11,2
1577,conservancy,A01,1,2
1578,conservancy,A11,2,2
1579,conservancy,A115,1,2
1580,conservancy,A12,1,2
1581,conservancy,A20,5,2
1582,conservancy,A200,1,2
1583,conservancy,A230,1,2
1584,conservancy,A31,2,2
1585,conservancy,A33Z,1,2
1586,conservancy,A500,1,2
1587,conservancy,A510,1,2
1588,conservancy,A540,1,2
1589,conservancy,A61,1,2
1590,conservancy,A68,1,2
1591,conservancy,A70,1,2
1592,conservancy,A80,52,2
1593,conservancy,A800,8,2
1594,conservancy,A80Z,2,2
1595,conservancy,A82,4,2
1596,conservancy,A82Z,7,2
1597,conservancy,A84,1,2
1598,conservancy,A99,6,2
1599,conservancy,B03,1,2
1600,conservancy,B11,1,2
1601,conservancy,B19,1,2
1602,conservancy,B70,1,2
1603,conservancy,B90,3,2
1604,conservancy,B99,4,2
1605,conservancy,C01,5,2
1606,conservancy,C010,1,2
1607,conservancy,C013,3,2
1608,conservancy,C023,1,2
1609,conservancy,C03,1,2
1610,conservancy,C033,1,2
1611,conservancy,C11,6,2
1612,conservancy,C110,1,2
1613,conservancy,C113,3,2
1614,conservancy,C115,1,2
1615,conservancy,C12,3,2
1616,conservancy,C124,1,2
1617,conservancy,C19,3,2
1618,conservancy,C20,5,2
1619,conservancy,C200,1,2
1620,conservancy,C20Z,1,2
1621,conservancy,C27,7,2
1622,conservancy,C30,183,2
1623,conservancy,C300,16,2
1624,conservancy,C30E,1,2
1625,conservancy,C30J,1,2
1626,conservancy,C30Z,17,2
1627,conservancy,C32,75,2
1628,conservancy,C320,26,2
1629,conservancy,C321,1,2
1630,conservancy,C32Z,2,2
1631,conservancy,C34,144,2
1632,conservancy,C340,100,2
1633,conservancy,C34Z,5,2
1634,conservancy,C36,4,2
1635,conservancy,C360,2,2
1636,conservancy,C36Z,1,2
1637,conservancy,C40,6,2
1638,conservancy,C400,2,2
1639,conservancy,C410,2,2
1640,conservancy,C42,3,2
1641,conservancy,C50,22,2
1642,conservancy,C500,8,2
1643,conservancy,C50Z,3,2
1644,conservancy,C60,11,2
1645,conservancy,C600,3,2
1646,conservancy,C60Z,3,2
1647,conservancy,C99,19,2
1648,conservancy,C99Z,3,2
1649,conservancy,D01,4,2
1650,conservancy,D013,2,2
1651,conservancy,D05,1,2
1652,conservancy,D123,1,2
1653,conservancy,D20,12,2
1654,conservancy,D30,27,2
1655,conservancy,D300,1,2
1656,conservancy,D31,7,2
1657,conservancy,D310,2,2
1658,conservancy,D32,1,2
1659,conservancy,D33,1,2
1660,conservancy,D330,1,2
1661,conservancy,D34,3,2
1662,conservancy,D340,2,2
1663,conservancy,D34Z,1,2
1664,conservancy,D60,1,2
1665,conservancy,D600,1,2
1666,conservancy,D99,1,2
1667,conservancy,E20,1,2
1668,conservancy,K03,1,2
1669,conservancy,K20,4,2
1670,conservancy,K25,2,2
1671,conservancy,K250,1,2
1672,conservancy,K26,1,2
1673,conservancy,K260,1,2
1674,conservancy,K28,1,2
1675,conservancy,K99,3,2
1676,conservancy,L20,2,2
1677,conservancy,L20Z,1,2
1678,conservancy,L25,1,2
1679,conservancy,L50,1,2
1680,conservancy,L82,1,2
1681,conservancy,L99,1,2
1682,conservancy,M03,1,2
1683,conservancy,M24,1,2
1684,conservancy,M40,1,2
1685,conservancy,N01,2,2
1686,conservancy,N03,1,2
1687,conservancy,N11,5,2
1688,conservancy,N112,1,2
1689,conservancy,N113,7,2
1690,conservancy,N12,3,2
1691,conservancy,N123,3,2
1692,conservancy,N19,2,2
1693,conservancy,N193,1,2
1694,conservancy,N20,3,2
1695,conservancy,N2A,1,2
1696,conservancy,N31,3,2
1697,conservancy,N31Z,1,2
1698,conservancy,N32,57,2
1699,conservancy,N320,3,2
1700,conservancy,N32I,3,2
1701,conservancy,N32Z,1,2
1702,conservancy,N50,1,2
1703,conservancy,N68,2,2
1704,conservancy,N6A,1,2
1705,conservancy,N99,1,2
1706,conservancy,O40Z,1,2
1707,conservancy,P20,5,2
1708,conservancy,P20Z,1,2
1709,conservancy,P40Z,1,2
1710,conservancy,P80,1,2
1711,conservancy,P99,3,2
1712,conservancy,Q055,1,2
1713,conservancy,Q12,1,2
1714,conservancy,Q195,1,2
1715,conservancy,Q30,1,2
1716,conservancy,S01,2,2
1717,conservancy,S19,1,2
1718,conservancy,S20,18,2
1719,conservancy,S20Z,1,2
1720,conservancy,S21Z,1,2
1721,conservancy,S30,2,2
1722,conservancy,S31,3,2
1723,conservancy,S31Z,1,2
1724,conservancy,S99,6,2
1725,conservancy,T20,1,2
1726,conservancy,T22,1,2
1727,conservancy,T22Z,1,2
1728,conservancy,T23,3,2
1729,conservancy,T30,2,2
1730,conservancy,T31,1,2
1731,conservancy,T50,1,2
1732,conservancy,T50Z,1,2
1733,conservancy,T70,3,2
1734,conservancy,T70I,1,2
1735,conservancy,T70Z,1,2
1736,conservancy,T990,1,2
1737,conservancy,U20,1,2
1738,conservancy,U21,2,2
1739,conservancy,U41,1,2
1740,conservancy,U50,3,2
1741,conservancy,U99,1,2
1742,conservancy,V21,1,2
1743,conservancy,W038,1,2
1744,conservancy,W11,1,2
1745,conservancy,W12,1,2
1746,conservancy,W40,1,2
1747,conservancy,W99,5,2
1748,conservancy,X11,1,2
1749,conservancy,X19,2,2
1750,conservancy,X20,1,2
1751,conservancy,X21,1,2
1752,conservancy,X30Z,1,2
1753,conservancy,X80,1,2
1754,conservancy,X99,1,2
1755,conservancy,Y50,2,2
1756,conservancy,Z99,1,2
1757,conservancy,Z99Z,6,2
1758,conservatory,A11,3,2
1759,conservatory,A110,1,2
1760,conservatory,A120,1,2
1761,conservatory,A19,1,2
1762,conservatory,A20,3,2
1763,conservatory,A23,2,2
1764,conservatory,A23Z,1,2
1765,conservatory,A25,15,2
1766,conservatory,A250,1,2
1767,conservatory,A260,1,2
1768,conservatory,A40,1,2
1769,conservatory,A60,6,2
1770,conservatory,A61,2,2
1771,conservatory,A62,11,2
1772,conservatory,A63,7,2
1773,conservatory,A65,8,2
1774,conservatory,A650,3,2
1775,conservatory,A68,21,2
1776,conservatory,A6C,2,2
1777,conservatory,A6E,12,2
1778,conservatory,A6E0,28,2
1779,conservatory,A6EI,2,2
1780,conservatory,A6EZ,1,2
1781,conservatory,A90,1,2
1782,conservatory,A99,3,2
1783,conservatory,B05,1,2
1784,conservatory,B112,2,2
1785,conservatory,B12,1,2
1786,conservatory,B20,2,2
1787,conservatory,B21,1,2
1788,conservatory,B24,1,2
1789,conservatory,B25,1,2
1790,conservatory,B28,2,2
1791,conservatory,B29,1,2
1792,conservatory,B30,1,2
1793,conservatory,B30Z,1,2
1794,conservatory,B40,4,2
1795,conservatory,B430,2,2
1796,conservatory,B82,1,2
1797,conservatory,B90,4,2
1798,conservatory,B94,2,2
1799,conservatory,B99,1,2
1800,conservatory,B99Z,1,2
1801,conservatory,C11,2,2
1802,conservatory,C110,1,2
1803,conservatory,C30,2,2
1804,conservatory,C300,1,2
1805,conservatory,C410,1,2
1806,conservatory,C600,1,2
1807,conservatory,D20,1,2
1808,conservatory,D30,1,2
1809,conservatory,D310,1,2
1810,conservatory,D500,1,2
1811,conservatory,D60,1,2
1812,conservatory,I40,1,2
1813,conservatory,N32,2,2
1814,conservatory,N60,1,2
1815,conservatory,O50,5,2
1816,conservatory,O99,1,2
1817,conservatory,P20,1,2
1818,conservatory,P99,1,2
1819,conservatory,T20,1,2
1820,conservatory,T70,1,2
1821,conservatory,T99,1,2
1822,conservatory,U03,1,2
1823,conservatory,W99,1,2
1824,conservatory,X99,1,2
1825,conservatory,Z99,1,2
1826,consortium,A01,2,2
1827,consortium,A02,1,2
1828,consortium,A03,4,2
1829,consortium,A05,1,2
1830,consortium,A11,2,2
1831,consortium,A120,1,2
1832,consortium,A19,1,2
1833,consortium,A193,1,2
1834,consortium,A199,1,2
1835,consortium,A20,12,2
1836,consortium,A23,6,2
1837,consortium,A230,1,2
1838,consortium,A23Z,1,2
1839,consortium,A25,4,2
1840,consortium,A25Z,1,2
1841,consortium,A26,4,2
1842,consortium,A26C,1,2
1843,consortium,A26Z,1,2
1844,consortium,A30,2,2
1845,consortium,A30C,1,2
1846,consortium,A30M,1,2
1847,consortium,A310,1,2
1848,consortium,A32,2,2
1849,consortium,A32Z,3,2
1850,consortium,A33,3,2
1851,consortium,A33Z,1,2
1852,consortium,A34,1,2
1853,consortium,A40,1,2
1854,consortium,A60,3,2
1855,consortium,A60Z,1,2
1856,consortium,A610,1,2
1857,consortium,A62,3,2
1858,consortium,A65,3,2
1859,consortium,A68,9,2
1860,consortium,A68L,1,2
1861,consortium,A6B,3,2
1862,consortium,A6C,7,2
1863,consortium,A70,4,2
1864,consortium,A80,7,2
1865,consortium,A82Z,1,2
1866,consortium,A90,1,2
1867,consortium,A99,8,2
1868,consortium,B00A,1,2
1869,consortium,B01,12,2
1870,consortium,B012,2,2
1871,consortium,B02,13,2
1872,consortium,B022,1,2
1873,consortium,B024,2,2
1874,consortium,B03,35,2
1875,consortium,B032,1,2
1876,consortium,B034,1,2
1877,consortium,B05,4,2
1878,consortium,B050,1,2
1879,consortium,B054,1,2
1880,consortium,B11,6,2
1881,consortium,B110,1,2
1882,consortium,B112,1,2
1883,consortium,B117,1,2
1884,consortium,B12,3,2
1885,consortium,B120,1,2
1886,consortium,B122,1,2
1887,consortium,B124,1,2
1888,consortium,B19,7,2
1889,consortium,B192,1,2
1890,consortium,B194,1,2
1891,consortium,B20,4,2
1892,consortium,B20B,1,2
1893,consortium,B20Z,1,2
1894,consortium,B21,1,2
1895,consortium,B22Z,1,2
1896,consortium,B27Z,1,2
1897,consortium,B28,5,2
1898,consortium,B30,3,2
1899,consortium,B40,3,2
1900,consortium,B40B,1,2
1901,consortium,B40C,2,2
1902,consortium,B43C,1,2
1903,consortium,B50,2,2
1904,consortium,B58C,1,2
1905,consortium,B60,24,2
1906,consortium,B600,1,2
1907,consortium,B60Z,2,2
1908,consortium,B70,11,2
1909,consortium,B70A,1,2
1910,consortium,B70C,1,2
1911,consortium,B70Z,1,2
1912,consortium,B71B,1,2
1913,consortium,B71Z,1,2
1914,consortium,B74A,1,2
1915,consortium,B75I,1,2
1916,consortium,B80,7,2
1917,consortium,B82,12,2
1918,consortium,B820,1,2
1919,consortium,B82Z,1,2
1920,consortium,B90,49,2
1921,consortium,B90Z,3,2
1922,consortium,B92,1,2
1923,consortium,B920,1,2
1924,consortium,B94,1,2
1925,consortium,B95Z,2,2
1926,consortium,B99,32,2
1927,consortium,B99J,1,2
1928,consortium,B99M,1,2
1929,consortium,B99Z,5,2
1930,consortium,C013,1,2
1931,consortium,C03,1,2
1932,consortium,C05,1,2
1933,consortium,C052,1,2
1934,consortium,C053,1,2
1935,consortium,C11,1,2
1936,consortium,C27,2,2
1937,consortium,C30,7,2
1938,consortium,C34,1,2
1939,consortium,C35,4,2
1940,consortium,C350,1,2
1941,consortium,C360,1,2
1942,consortium,C50,1,2
1943,consortium,C500,1,2
1944,consortium,C60,7,2
1945,consortium,C99,2,2
1946,consortium,D03,1,2
1947,consortium,D05,1,2
1948,consortium,D12,1,2
1949,consortium,D20,1,2
1950,consortium,D30,1,2
1951,consortium,D300,1,2
1952,consortium,D60,1,2
1953,consortium,E01,4,2
1954,consortium,E02,5,2
1955,consortium,E03,10,2
1956,consortium,E032,1,2
1957,consortium,E05,2,2
1958,consortium,E052,1,2
1959,consortium,E11,3,2
1960,consortium,E12,2,2
1961,consortium,E19,3,2
1962,consortium,E21,3,2
1963,consortium,E21Z,1,2
1964,consortium,E22,1,2
1965,consortium,E220,1,2
1966,consortium,E30,3,2
1967,consortium,E300,1,2
1968,consortium,E30I,1,2
1969,consortium,E32,1,2
1970,consortium,E32Z,1,2
1971,consortium,E39Z,2,2
1972,consortium,E40,1,2
1973,consortium,E50,1,2
1974,consortium,E60,7,2
1975,consortium,E62,1,2
1976,consortium,E66Z,1,2
1977,consortium,E70,10,2
1978,consortium,E70I,1,2
1979,consortium,E70Z,2,2
1980,consortium,E80,2,2
1981,consortium,E802,1,2
1982,consortium,E80Z,1,2
1983,consortium,E84Z,1,2
1984,consortium,E99,3,2
1985,consortium,E990,1,2
1986,consortium,E99Z,3,2
1987,consortium,F01,1,2
1988,consortium,F032,1,2
1989,consortium,F20,3,2
1990,consortium,F21,1,2
1991,consortium,F21Z,1,2
1992,consortium,F30,2,2
1993,consortium,F32Z,1,2
1994,consortium,F52,1,2
1995,consortium,F54,1,2
1996,consortium,F60,4,2
1997,consortium,F80,2,2
1998,consortium,F99Z,1,2
1999,consortium,G01,1,2
2000,consortium,G03,2,2
2001,consortium,G038,1,2
2002,consortium,G05,2,2
